region,source,url,author,title,desc,content,publishedAt
Pakistan,Engadget,https://www.engadget.com/2020/02/21/baby-yoda-star-wars-morning-after/,Richard Lawler,The Morning After: Hasbro's $60 'Baby Yoda' toy is coming this fall,"Hey, good morning! You look fabulous. So what's the good news? Hasbro finally showed off the $60 animatronic Baby Yoda most of us have been waiting for, our video review of the Galaxy Z Flip is ready for you to watch (spoiler: the best foldable phone is still…","Outside the park.'Westworld' season 3 trailer sets the stage for an AI battle
The latest Westworld trailer shows Dolores, Maeve and Westworld's other characters leaving the confines of the park that defined so much of the show's past two seasons. Additionall… [+2328 chars]",2020-02-21T12:30:00Z
Pakistan,Engadget,https://www.engadget.com/2020/02/13/nvidia-cuts-outlook-coronavirus/,Mariella Moon,NVIDIA cuts its outlook by $100 million due to 2019 coronavirus,"NVIDIA has published its earnings report for fiscal year 2020, and in it the chipmaker has revealed how much it thinks the 2019 novel coronavirus disease (COVID-19) would affect its business. The company has reduced its revenue outlook for the first quarter o…","NVIDIA opted out of attending MWC 2020 due to coronavirus-related safety concerns before the organization behind the event decided to cancel it altogether. That's not the only tangible impact the virus has had on the industry, though. Apple had to close all i… [+804 chars]",2020-02-14T02:02:00Z
Pakistan,Engadget,https://www.engadget.com/2020/03/04/seti-home-stops-for-now/,Daniel Cooper,SETI@Home ends its crowdsourced search for alien life after 21 years,"The Search for Extra-Terrestrial Intelligence is a series of projects that scrub the background noise of the universe to look for alien life. One of the most famous ventures under the name was SETI@Home, in which members of the public were encouraged to donat…","SETI@Home was born at UC Berkeley and released to the world on May 17th, 1999, using the university's distributed computing platform, BOINC. Whenever people left their machine on, but weren't using it, the program would take over and crunch data sent from UC … [+1262 chars]",2020-03-04T10:55:00Z
Pakistan,Engadget,https://www.engadget.com/2020/03/03/nasa-maps-show-the-effect-of-a-quarantine-on-air-pollution/,Steve Dent,NASA maps show the effect of a quarantine on air pollution,"""This is the first time I have seen such a dramatic drop-off over such a wide area for a specific event,"" said NASA air quality researcher Fei Liu. She made that statement after NASA's Earth Observatory released maps showing a dramatic drop in air pollution i…","Maps of the Wuhan region from January 1st to February 25th, 2019 show a noticeable drop in air pollution during the Lunar New Year. However, pollution levels quickly rebounded, as seen in the dark red images from the same time last year.
This year has been a… [+1723 chars]",2020-03-03T19:15:00Z
Pakistan,Wired,https://www.wired.com/story/clearview-ai-client-list-cerberus-malware-security-news/,WIRED Staff,Clearview AI's Massive Client List Got Hacked,"Clever malware, student surveillance, and more of the week's top security news.","It was the RSA security conference in San Francisco this week, and the security industry descended on Moscone Center for days of handing out free stickers, demoing products, and presenting research. And the week was punctuated by fewer handshakes and more elb… [+4477 chars]",2020-02-29T14:00:00Z
Pakistan,Wired,https://www.wired.com/story/opinion-with-covid-19-tech-is-making-history-repeat-itself/,Howard Markel,"With Covid-19, Tech Is Making History Repeat Itself","As the coronavirus spreads, globalization and tech are amplifying every major theme of pandemics past: secrecy, scapegoating, sell-offs, and much more.","I have been a professional epidemic watcher for nearly 30 years. Ive researched seven centuries of pandemics. Yet ever since late January, I have been gobsmacked by the Covid-19 crisis. This surreal disbelief began with the news of China imposing a draconian … [+4746 chars]",2020-03-04T14:00:00Z
Pakistan,Wired,https://www.wired.com/story/how-to-clean-your-smartphone-keyboard-mouse-safely/,David Nield,How to Clean Your Smartphone and Keyboard the Right Way,Your phone is a disease magnet. Here's how to safely disinfect it and the rest of your gear to help you stay healthy as coronavirus spreads.,"Its always a good idea to maintain good hygiene, but especially so in the midst of the ongoing spread of Covid-19. But while youre hopefully already washing your handsand not touching your facemake sure to extend those efforts to the phones, tablets, and lapt… [+3247 chars]",2020-03-04T16:37:41Z
Pakistan,The Verge,https://www.theverge.com/2020/2/27/21155937/coronavirus-merch-shirts-amazon-etsy,Ashley Carman,Coronavirus merch is somehow worse than I expected,"Merch vendors are selling novelty shirts that have to do with the new coronavirus or COVID-19. The respiratory infection has already driven face mask vendors to raise prices, and now shirt sellers see an opportunity for profit.","Disaster capitalism in full force
Image: Amazon
The merch machine cant be stopped, even for coronavirus or COVID-19, the disease caused by the new coronavirus. Coronavirus merch has arrived, and its somehow worse than I anticipated. The themes generally see… [+1457 chars]",2020-02-27T16:14:22Z
Pakistan,The Verge,https://www.theverge.com/2020/2/27/21156308/facebook-f8-developer-conference-cancelled-coronavirus-concern-covid-19,Chaim Gartenberg,Facebook cancels F8 developer conference due to coronavirus concerns,"Facebook is canceling its annual F8 developer conference due to concerns surrounding the COVID-19 coronavirus. F8 is the latest major event to be canceled due to the virus, after MWC was cancelled earlier in February.","F8 is the latest major event to be canceled
Illustration by Alex Castro / The Verge
Facebook has canceled the in-person portion of F8, the companys annual developer conference, due to concerns surrounding the spread of the SARS-CoV-2 coronavirus. F8 was ori… [+602 chars]",2020-02-27T18:14:00Z
Pakistan,The Verge,https://www.theverge.com/2020/2/29/21159204/coronavirus-us-death-washington-king-county,Mary Beth Griggs,First U.S. coronavirus death confirmed in Washington state,"A person in the Seattle area died after contracting the novel coronavirus, health authorities announced on Saturday. It is the first death attributed to the virus in the U.S. The news of the death comes one day after three new cases of coronavirus with unknow…","A person in the Seattle area is the first to die of COVID-19
A do not enter sign has been taped to the door at Bothell High School in Bothell, Washington. It is closed for disinfection after a family member of a staffer was put in quarantine for possible cor… [+2285 chars]",2020-02-29T19:03:47Z
Egypt,Lifehacker.com,https://vitals.lifehacker.com/what-your-workplace-should-be-doing-about-the-coronavir-1842064369,"Beth Skwarecki on Vitals, shared by Beth Skwarecki to Lifehacker",What Your Workplace Should Be Doing About the Coronavirus,"We know how individuals should protect themselves from COVID-19 : mainly by washing hands and staying home if you’re sick. But workplaces have some more responsibility here, because they can be a place where the virus can circulate. Read more...","We know how individuals should protect themselves from COVID-19: mainly by washing hands and staying home if youre sick. But workplaces have some more responsibility here, because they can be a place where the virus can circulate. 
The CDC has recommendation… [+3071 chars]",2020-03-03T21:45:00Z
Egypt,Lifehacker.com,https://lifehacker.com/these-airlines-will-let-you-change-your-flight-for-free-1842008589,Emily Price,These Airlines Will Let You Change Your Flight For Free Because of Coronavirus,"On Tuesday I’m supposed to be flying to the Maldives. I say “supposed to” because on Friday I found out that my flight to the country had been canceled by the airline, thanks to the two-hour layover I was going to have in South Korea, currently one of the are…","On Tuesday Im supposed to be flying to the Maldives. I say supposed to because on Friday I found out that my flight to the country had been canceled by the airline, thanks to the two-hour layover I was going to have in South Korea, currently one of the areas … [+3973 chars]",2020-03-01T17:17:00Z
Egypt,Lifehacker.com,https://lifehacker.com/how-to-deal-with-coronavirus-anxiety-1842119738,Nicole Dieker,How to Deal With Coronavirus Anxiety,"If the COVID-19 outbreak has got you checking the news a little more often—or asking yourself whether it’s time to stock up on food or medications, cancel travel, or prepare to work from home—you’re not alone. Read more...","If the COVID-19 outbreak has got you checking the news a little more oftenor asking yourself whether its time to stock up on food or medications, cancel travel, or prepare to work from homeyoure not alone.
But theres a difference between preparing for the co… [+2332 chars]",2020-03-05T17:00:00Z
